source	target
CHEMBL.COMPOUND:CHEMBL1200688	MONDO:0011438
CHEMBL.COMPOUND:CHEMBL1200688	MONDO:0024330
CHEMBL.COMPOUND:CHEMBL1200688	MONDO:0005867
CHEMBL.COMPOUND:CHEMBL1200688	MONDO:0004277
CHEMBL.COMPOUND:CHEMBL1441059	MONDO:0001358
CHEMBL.COMPOUND:CHEMBL1441059	UMLS:C0347950
CHEMBL.COMPOUND:CHEMBL1200688	MESH:D059413
CHEMBL.COMPOUND:CHEMBL1200688	MONDO:0004796
CHEMBL.COMPOUND:CHEMBL1200688	MONDO:0004789
CHEMBL.COMPOUND:CHEMBL1200688	MONDO:0005229
CHEMBL.COMPOUND:CHEMBL1200688	MONDO:0001548
CHEMBL.COMPOUND:CHEMBL1200688	MONDO:0005246
CHEMBL.COMPOUND:CHEMBL1200688	MONDO:0005247
CHEMBL.COMPOUND:CHEMBL1200688	MONDO:0006816
CHEMBL.COMPOUND:CHEMBL1200322	MONDO:0002009
CHEMBL.COMPOUND:CHEMBL1200322	MONDO:0001942
CHEMBL.COMPOUND:CHEMBL1201115	MONDO:0004981
CHEMBL.COMPOUND:CHEMBL1201115	MESH:D013617
CHEMBL.COMPOUND:CHEMBL1200470	UMLS:C0267055
CHEMBL.COMPOUND:CHEMBL1200470	MONDO:0003523
CHEMBL.COMPOUND:CHEMBL1200470	MONDO:0006896
CHEMBL.COMPOUND:CHEMBL1200470	MONDO:0007186
CHEMBL.COMPOUND:CHEMBL1200470	MONDO:0001155
CHEMBL.COMPOUND:CHEMBL1697792	MONDO:0001410
CHEMBL.COMPOUND:CHEMBL1697792	MESH:D065446
CHEMBL.COMPOUND:CHEMBL1697792	MONDO:0011438
CHEMBL.COMPOUND:CHEMBL1697792	DOID:14275
CHEMBL.COMPOUND:CHEMBL1697792	MONDO:0008159
CHEMBL.COMPOUND:CHEMBL1697792	UMLS:C0271578
CHEMBL.COMPOUND:CHEMBL1697792	MESH:D019584
CHEMBL.COMPOUND:CHEMBL1200973	MESH:D019584
CHEMBL.COMPOUND:CHEMBL1200973	UMLS:C0271578
CHEMBL.COMPOUND:CHEMBL1511	UMLS:C0271578
CHEMBL.COMPOUND:CHEMBL1511	MESH:D019584
CHEMBL.COMPOUND:CHEMBL1200721	MONDO:0008315
CHEMBL.COMPOUND:CHEMBL1522	MONDO:0013600
CHEMBL.COMPOUND:CHEMBL94081	MONDO:0008383
CHEMBL.COMPOUND:CHEMBL94081	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL93047	MONDO:0010826
CHEMBL.COMPOUND:CHEMBL93047	MONDO:0001386
CHEMBL.COMPOUND:CHEMBL25539	MONDO:0006052
CHEMBL.COMPOUND:CHEMBL591	MONDO:0013600
CHEMBL.COMPOUND:CHEMBL1576	MONDO:0013600
CHEMBL.COMPOUND:CHEMBL691	MESH:D065446
CHEMBL.COMPOUND:CHEMBL691	DOID:14275
CHEMBL.COMPOUND:CHEMBL691	MESH:D019584
CHEMBL.COMPOUND:CHEMBL691	MONDO:0011438
CHEMBL.COMPOUND:CHEMBL691	MONDO:0008159
CHEMBL.COMPOUND:CHEMBL691	MONDO:0001410
CHEMBL.COMPOUND:CHEMBL1441	UMLS:C0700226
CHEMBL.COMPOUND:CHEMBL1441	MONDO:0006052
CHEMBL.COMPOUND:CHEMBL696	MONDO:0010826
CHEMBL.COMPOUND:CHEMBL1095	MONDO:0005754
CHEMBL.COMPOUND:CHEMBL1213460	MONDO:0011918
CHEMBL.COMPOUND:CHEMBL1213460	MONDO:0002050
CHEMBL.COMPOUND:CHEMBL871	MONDO:0005382
CHEMBL.COMPOUND:CHEMBL871	MONDO:0043455
CHEMBL.COMPOUND:CHEMBL1289779	MONDO:0011918
CHEMBL.COMPOUND:CHEMBL622	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL622	MONDO:0005178
CHEMBL.COMPOUND:CHEMBL622	MONDO:0005185
CHEMBL.COMPOUND:CHEMBL622	MONDO:0008383
CHEMBL.COMPOUND:CHEMBL320876	MONDO:0000402
CHEMBL.COMPOUND:CHEMBL320876	MONDO:0005447
CHEMBL.COMPOUND:CHEMBL308954	MONDO:0005109
CHEMBL.COMPOUND:CHEMBL464	MONDO:0005083
CHEMBL.COMPOUND:CHEMBL4079877	MONDO:0002603
CHEMBL.COMPOUND:CHEMBL4079877	MONDO:0004989
CHEMBL.COMPOUND:CHEMBL4079877	MONDO:0005086
CHEMBL.COMPOUND:CHEMBL4079877	MONDO:0001734
CHEMBL.COMPOUND:CHEMBL2367465	MONDO:0008159
CHEMBL.COMPOUND:CHEMBL2367465	MONDO:0005382
CHEMBL.COMPOUND:CHEMBL1138	MONDO:0005439
CHEMBL.COMPOUND:CHEMBL1138	MONDO:0018328
CHEMBL.COMPOUND:CHEMBL1138	MONDO:0001336
CHEMBL.COMPOUND:CHEMBL1138	MONDO:0008863
CHEMBL.COMPOUND:CHEMBL880	MONDO:0005609
CHEMBL.COMPOUND:CHEMBL880	UMLS:C1274323
CHEMBL.COMPOUND:CHEMBL880	UMLS:C1274321
CHEMBL.COMPOUND:CHEMBL902	MONDO:0006896
CHEMBL.COMPOUND:CHEMBL902	MONDO:0005412
CHEMBL.COMPOUND:CHEMBL902	MONDO:0003523
CHEMBL.COMPOUND:CHEMBL902	MONDO:0002268
CHEMBL.COMPOUND:CHEMBL902	MONDO:0007186
CHEMBL.COMPOUND:CHEMBL902	UMLS:C0267055
CHEMBL.COMPOUND:CHEMBL902	MONDO:0001126
CHEMBL.COMPOUND:CHEMBL556262	MONDO:0005230
CHEMBL.COMPOUND:CHEMBL556262	MONDO:0024355
CHEMBL.COMPOUND:CHEMBL541388	MONDO:0005299
CHEMBL.COMPOUND:CHEMBL541388	MONDO:0006812
CHEMBL.COMPOUND:CHEMBL1164729	DOID:1920
CHEMBL.COMPOUND:CHEMBL1094	MONDO:0005384
CHEMBL.COMPOUND:CHEMBL1094	MONDO:0016532
CHEMBL.COMPOUND:CHEMBL1094	MONDO:0001386
CHEMBL.COMPOUND:CHEMBL277522	MONDO:0005178
CHEMBL.COMPOUND:CHEMBL277522	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL428768	MONDO:0005044
CHEMBL.COMPOUND:CHEMBL1405922	MONDO:0005010
CHEMBL.COMPOUND:CHEMBL1723	MONDO:0010811
CHEMBL.COMPOUND:CHEMBL2106217	MONDO:0011122
CHEMBL.COMPOUND:CHEMBL672	MONDO:0001336
CHEMBL.COMPOUND:CHEMBL672	MONDO:0005347
CHEMBL.COMPOUND:CHEMBL672	MONDO:0005439
CHEMBL.COMPOUND:CHEMBL672	MONDO:0017773
CHEMBL.COMPOUND:CHEMBL1026	MONDO:0001133
CHEMBL.COMPOUND:CHEMBL2103736	MONDO:0008383
CHEMBL.COMPOUND:CHEMBL2103736	MONDO:0005178
CHEMBL.COMPOUND:CHEMBL2103736	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL2105566	MONDO:0011122
CHEMBL.COMPOUND:CHEMBL1201159	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL589092	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL1651990	MONDO:0006014
CHEMBL.COMPOUND:CHEMBL1200618	MONDO:0044212
CHEMBL.COMPOUND:CHEMBL1200618	MONDO:0005324
CHEMBL.COMPOUND:CHEMBL1200618	MONDO:0005642
CHEMBL.COMPOUND:CHEMBL1200618	MONDO:0011786
CHEMBL.COMPOUND:CHEMBL1200618	MESH:D012912
CHEMBL.COMPOUND:CHEMBL710	MONDO:0010811
CHEMBL.COMPOUND:CHEMBL1200875	MONDO:0006624
CHEMBL.COMPOUND:CHEMBL1200822	MONDO:0004981
CHEMBL.COMPOUND:CHEMBL917	MONDO:0002691
CHEMBL.COMPOUND:CHEMBL106	MONDO:0006014
CHEMBL.COMPOUND:CHEMBL106	MONDO:0005886
CHEMBL.COMPOUND:CHEMBL106	MONDO:0001648
CHEMBL.COMPOUND:CHEMBL106	MONDO:0005723
CHEMBL.COMPOUND:CHEMBL106	MONDO:0044070
CHEMBL.COMPOUND:CHEMBL106	MONDO:0042233
CHEMBL.COMPOUND:CHEMBL1096882	MONDO:0004948
CHEMBL.COMPOUND:CHEMBL1639	MONDO:0005044
CHEMBL.COMPOUND:CHEMBL1201388	MONDO:0018479
CHEMBL.COMPOUND:CHEMBL1201388	MONDO:0009410
CHEMBL.COMPOUND:CHEMBL23588	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL1512	MONDO:0011786
CHEMBL.COMPOUND:CHEMBL1512	MONDO:0004979
CHEMBL.COMPOUND:CHEMBL1614641	MONDO:0008383
CHEMBL.COMPOUND:CHEMBL1501	MONDO:0000607
CHEMBL.COMPOUND:CHEMBL1501	MONDO:0006547
CHEMBL.COMPOUND:CHEMBL1501	MESH:D011538
CHEMBL.COMPOUND:CHEMBL1501	MONDO:0019558
CHEMBL.COMPOUND:CHEMBL1501	MONDO:0005480
CHEMBL.COMPOUND:CHEMBL1501	MONDO:0006585
CHEMBL.COMPOUND:CHEMBL1501	MONDO:0006554
CHEMBL.COMPOUND:CHEMBL1501	UMLS:C0025218
CHEMBL.COMPOUND:CHEMBL1501	MONDO:0004980
CHEMBL.COMPOUND:CHEMBL1501	MONDO:0001280
CHEMBL.COMPOUND:CHEMBL1501	MONDO:0006608
CHEMBL.COMPOUND:CHEMBL1501	UMLS:C0033777
CHEMBL.COMPOUND:CHEMBL1501	MONDO:0024343
CHEMBL.COMPOUND:CHEMBL1501	MONDO:0002406
CHEMBL.COMPOUND:CHEMBL3039448	MONDO:0020283
CHEMBL.COMPOUND:CHEMBL3039448	UMLS:C1275687
CHEMBL.COMPOUND:CHEMBL3039448	UMLS:C0010543
CHEMBL.COMPOUND:CHEMBL3039448	MONDO:0004773
CHEMBL.COMPOUND:CHEMBL3039448	MONDO:0004577
CHEMBL.COMPOUND:CHEMBL3039448	MONDO:0006604
CHEMBL.COMPOUND:CHEMBL3039448	MONDO:0005642
CHEMBL.COMPOUND:CHEMBL3039448	MONDO:0006814
CHEMBL.COMPOUND:CHEMBL1201082	MONDO:0002050
CHEMBL.COMPOUND:CHEMBL1201082	MONDO:0005452
CHEMBL.COMPOUND:CHEMBL1201082	MONDO:0008114
CHEMBL.COMPOUND:CHEMBL1201082	MONDO:0002009
CHEMBL.COMPOUND:CHEMBL1201082	MESH:D065446
CHEMBL.COMPOUND:CHEMBL1201082	MONDO:0005383
CHEMBL.COMPOUND:CHEMBL1201082	MONDO:0004985
CHEMBL.COMPOUND:CHEMBL1445	MONDO:0018997
CHEMBL.COMPOUND:CHEMBL1445	MONDO:0005758
CHEMBL.COMPOUND:CHEMBL1445	MONDO:0009047
CHEMBL.COMPOUND:CHEMBL1445	MONDO:0006823
CHEMBL.COMPOUND:CHEMBL1445	UMLS:C0342527
CHEMBL.COMPOUND:CHEMBL1445	MONDO:0009710
CHEMBL.COMPOUND:CHEMBL54661	MONDO:0005090
CHEMBL.COMPOUND:CHEMBL1448187	MONDO:0005485
CHEMBL.COMPOUND:CHEMBL1448187	MONDO:0005090
CHEMBL.COMPOUND:CHEMBL1201012	MONDO:0019558
CHEMBL.COMPOUND:CHEMBL1201012	UMLS:C0033777
CHEMBL.COMPOUND:CHEMBL1201012	MONDO:0006547
CHEMBL.COMPOUND:CHEMBL1201012	MONDO:0005480
CHEMBL.COMPOUND:CHEMBL1201012	MONDO:0006554
CHEMBL.COMPOUND:CHEMBL1201012	MONDO:0006585
CHEMBL.COMPOUND:CHEMBL1201012	MONDO:0006608
CHEMBL.COMPOUND:CHEMBL1201012	MESH:D011538
CHEMBL.COMPOUND:CHEMBL1201012	MONDO:0000607
CHEMBL.COMPOUND:CHEMBL1201012	MONDO:0004980
CHEMBL.COMPOUND:CHEMBL968	MONDO:0013600
CHEMBL.COMPOUND:CHEMBL563	MONDO:0005178
CHEMBL.COMPOUND:CHEMBL563	MONDO:0008383
CHEMBL.COMPOUND:CHEMBL46516	MONDO:0005090
CHEMBL.COMPOUND:CHEMBL806	MONDO:0008315
CHEMBL.COMPOUND:CHEMBL1473	MONDO:0006608
CHEMBL.COMPOUND:CHEMBL1473	UMLS:C0033777
CHEMBL.COMPOUND:CHEMBL1473	MONDO:0006547
CHEMBL.COMPOUND:CHEMBL1473	MONDO:0011786
CHEMBL.COMPOUND:CHEMBL1473	MONDO:0004784
CHEMBL.COMPOUND:CHEMBL1473	MONDO:0006554
CHEMBL.COMPOUND:CHEMBL1473	MONDO:0000607
CHEMBL.COMPOUND:CHEMBL1473	MONDO:0006585
CHEMBL.COMPOUND:CHEMBL1473	MONDO:0004765
CHEMBL.COMPOUND:CHEMBL1473	MONDO:0004980
CHEMBL.COMPOUND:CHEMBL1473	MONDO:0019558
CHEMBL.COMPOUND:CHEMBL1473	MESH:D011538
CHEMBL.COMPOUND:CHEMBL1473	MONDO:0005480
CHEMBL.COMPOUND:CHEMBL1473	MONDO:0004849
CHEMBL.COMPOUND:CHEMBL1078	MONDO:0005439
CHEMBL.COMPOUND:CHEMBL1078	MONDO:0002277
CHEMBL.COMPOUND:CHEMBL814	MONDO:0008114
CHEMBL.COMPOUND:CHEMBL814	MONDO:0001247
CHEMBL.COMPOUND:CHEMBL2107429	MONDO:0001860
CHEMBL.COMPOUND:CHEMBL2107429	UMLS:C1623040
CHEMBL.COMPOUND:CHEMBL2107429	MONDO:0001356
CHEMBL.COMPOUND:CHEMBL2107429	MESH:D005494
CHEMBL.COMPOUND:CHEMBL2107429	MONDO:0024298
CHEMBL.COMPOUND:CHEMBL3707260	MONDO:0001700
CHEMBL.COMPOUND:CHEMBL3707260	MESH:D005494
CHEMBL.COMPOUND:CHEMBL1308	UMLS:C0261439
CHEMBL.COMPOUND:CHEMBL1200644	MONDO:0005279
CHEMBL.COMPOUND:CHEMBL132530	MONDO:0004379
CHEMBL.COMPOUND:CHEMBL1256786	MONDO:0004765
CHEMBL.COMPOUND:CHEMBL1256786	MONDO:0004849
CHEMBL.COMPOUND:CHEMBL1256786	MONDO:0004784
CHEMBL.COMPOUND:CHEMBL1200477	MONDO:0005393
CHEMBL.COMPOUND:CHEMBL1200477	DOID:1920
CHEMBL.COMPOUND:CHEMBL1200477	UMLS:C0558595
CHEMBL.COMPOUND:CHEMBL1664	MONDO:0005109
CHEMBL.COMPOUND:CHEMBL1200331	MONDO:0005247
CHEMBL.COMPOUND:CHEMBL3039598	MONDO:0005044
CHEMBL.COMPOUND:CHEMBL16	MONDO:0002125
CHEMBL.COMPOUND:CHEMBL16	MONDO:0001386
CHEMBL.COMPOUND:CHEMBL1279	MONDO:0005277
CHEMBL.COMPOUND:CHEMBL1788133	UMLS:C0155919
CHEMBL.COMPOUND:CHEMBL1788133	MONDO:0005044
CHEMBL.COMPOUND:CHEMBL134350	UMLS:C0276089
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0025419
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0004842
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0001246
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0002258
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0006604
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0004768
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0004264
CHEMBL.COMPOUND:CHEMBL134350	UMLS:C1275687
CHEMBL.COMPOUND:CHEMBL134350	UMLS:C0276088
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005119
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0004522
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0018077
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005246
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0006668
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005683
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005970
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005297
CHEMBL.COMPOUND:CHEMBL134350	MESH:D059413
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005961
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0004277
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005631
CHEMBL.COMPOUND:CHEMBL134350	UMLS:C0155860
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005777
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0006956
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0006019
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0024472
CHEMBL.COMPOUND:CHEMBL134350	UMLS:C0152973
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0019186
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005229
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005230
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005114
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0006670
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005867
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0016595
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0004926
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005945
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005247
CHEMBL.COMPOUND:CHEMBL134350	UMLS:C0149966
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005828
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0004789
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005642
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0006651
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0019633
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0011438
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0004215
CHEMBL.COMPOUND:CHEMBL134350	UMLS:C0549398
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0001249
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0024313
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0019359
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005898
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0006552
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0001797
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0020920
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005680
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0040732
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0015766
CHEMBL.COMPOUND:CHEMBL134350	UMLS:C0341503
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0019362
CHEMBL.COMPOUND:CHEMBL134350	MESH:D004756
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0003781
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0001080
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0001125
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005976
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005888
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0002307
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005834
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0021697
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0001701
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0020283
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0006816
CHEMBL.COMPOUND:CHEMBL134350	UMLS:C1997322
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0001195
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0004652
CHEMBL.COMPOUND:CHEMBL134350	MESH:D000077299
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0001466
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0021680
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005664
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005249
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0019365
CHEMBL.COMPOUND:CHEMBL134350	MONDO:0005545
CHEMBL.COMPOUND:CHEMBL134350	MESH:D016868
CHEMBL.COMPOUND:CHEMBL940	MONDO:0041052
CHEMBL.COMPOUND:CHEMBL940	MONDO:0005391
CHEMBL.COMPOUND:CHEMBL1183717	MONDO:0005002
CHEMBL.COMPOUND:CHEMBL659	MONDO:0004975
CHEMBL.COMPOUND:CHEMBL182	MONDO:0015288
CHEMBL.COMPOUND:CHEMBL182	MONDO:0000878
CHEMBL.COMPOUND:CHEMBL1505	MONDO:0005277
CHEMBL.COMPOUND:CHEMBL31	MONDO:0005972
CHEMBL.COMPOUND:CHEMBL31	MONDO:0006668
CHEMBL.COMPOUND:CHEMBL31	MONDO:0025598
CHEMBL.COMPOUND:CHEMBL31	UMLS:C0276026
CHEMBL.COMPOUND:CHEMBL31	MONDO:0005970
CHEMBL.COMPOUND:CHEMBL31	MONDO:0005545
CHEMBL.COMPOUND:CHEMBL31	MONDO:0001080
CHEMBL.COMPOUND:CHEMBL31	MONDO:0004652
CHEMBL.COMPOUND:CHEMBL31	MONDO:0005867
CHEMBL.COMPOUND:CHEMBL939	MONDO:0005233
CHEMBL.COMPOUND:CHEMBL888	MONDO:0005233
CHEMBL.COMPOUND:CHEMBL888	MONDO:0006047
CHEMBL.COMPOUND:CHEMBL888	MONDO:0008170
CHEMBL.COMPOUND:CHEMBL457	MONDO:0005347
CHEMBL.COMPOUND:CHEMBL1200621	MONDO:0030602
CHEMBL.COMPOUND:CHEMBL1200621	MONDO:0005867
CHEMBL.COMPOUND:CHEMBL1200621	MONDO:0004652
CHEMBL.COMPOUND:CHEMBL1200621	UMLS:C0276026
CHEMBL.COMPOUND:CHEMBL1200621	MONDO:0025598
CHEMBL.COMPOUND:CHEMBL1730601	MONDO:0001056
CHEMBL.COMPOUND:CHEMBL529888	MONDO:0005148
CHEMBL.COMPOUND:CHEMBL427216	MONDO:0005148
CHEMBL.COMPOUND:CHEMBL1601669	MONDO:0006946
CHEMBL.COMPOUND:CHEMBL1601669	MONDO:0001741
CHEMBL.COMPOUND:CHEMBL1601669	MONDO:0001220
CHEMBL.COMPOUND:CHEMBL1481	MONDO:0005148
CHEMBL.COMPOUND:CHEMBL1073	MONDO:0005148
CHEMBL.COMPOUND:CHEMBL383634	MONDO:0005148
CHEMBL.COMPOUND:CHEMBL2106618	MONDO:0005148
CHEMBL.COMPOUND:CHEMBL1102	MONDO:0013600
CHEMBL.COMPOUND:CHEMBL472	MONDO:0005148
CHEMBL.COMPOUND:CHEMBL692	MONDO:0002203
CHEMBL.COMPOUND:CHEMBL358320	MONDO:0000313
CHEMBL.COMPOUND:CHEMBL1697838	MONDO:0005148
CHEMBL.COMPOUND:CHEMBL1201247	MONDO:0005133
CHEMBL.COMPOUND:CHEMBL583	MONDO:0005972
