source	target
CHEMBL.COMPOUND:CHEMBL521	MONDO:0012819
CHEMBL.COMPOUND:CHEMBL521	MONDO:0012039
CHEMBL.COMPOUND:CHEMBL521	MONDO:0010480
CHEMBL.COMPOUND:CHEMBL521	MONDO:0012040
CHEMBL.COMPOUND:CHEMBL521	ORPHANET:248308
CHEMBL.COMPOUND:CHEMBL521	MONDO:0010308
CHEMBL.COMPOUND:CHEMBL521	MONDO:0012832
CHEMBL.COMPOUND:CHEMBL521	ORPHANET:98429
CHEMBL.COMPOUND:CHEMBL521	MONDO:0012834
CHEMBL.COMPOUND:CHEMBL521	MONDO:0012835
CHEMBL.COMPOUND:CHEMBL521	MONDO:0000004
CHEMBL.COMPOUND:CHEMBL521	ORPHANET:101998
CHEMBL.COMPOUND:CHEMBL521	MONDO:0012058
CHEMBL.COMPOUND:CHEMBL528	MONDO:0002331
CHEMBL.COMPOUND:CHEMBL528	MONDO:0001531
CHEMBL.COMPOUND:CHEMBL528	MONDO:0005240
CHEMBL.COMPOUND:CHEMBL528	ORPHANET:98429
CHEMBL.COMPOUND:CHEMBL528	MONDO:0002243
CHEMBL.COMPOUND:CHEMBL528	UMLS:C0266292
CHEMBL.COMPOUND:CHEMBL528	ORPHANET:248308
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0004822
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0013087
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0008887
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0013112
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0004979
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0000467
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0004978
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0005542
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0005468
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0001208
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0001823
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0005002
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0005852
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0000468
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0005904
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0004849
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0011805
CHEMBL.COMPOUND:CHEMBL603764	UMLS:C0428870
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0024523
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0013902
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0012607
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0011751
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0012771
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0007194
CHEMBL.COMPOUND:CHEMBL603764	MONDO:0012067
CHEMBL.COMPOUND:CHEMBL1404	MONDO:0005155
CHEMBL.COMPOUND:CHEMBL1404	MONDO:0002331
CHEMBL.COMPOUND:CHEMBL1404	MONDO:0005240
CHEMBL.COMPOUND:CHEMBL1404	MONDO:0005478
CHEMBL.COMPOUND:CHEMBL1404	MONDO:0007329
CHEMBL.COMPOUND:CHEMBL1404	MONDO:0002442
CHEMBL.COMPOUND:CHEMBL1404	UMLS:C0266292
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0005420
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0003019
CHEMBL.COMPOUND:CHEMBL2106961	DOID:233
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0005336
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0006876
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0005298
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0005625
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0006875
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0002909
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0005338
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0004966
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0005044
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0005485
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0001155
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0005380
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0005015
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0005152
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0001386
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0013134
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0001576
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0005155
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0005550
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0006610
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0009878
CHEMBL.COMPOUND:CHEMBL2106961	ORPHANET:181396
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0012819
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0002025
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0012357
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0005084
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0016370
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0008328
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0007329
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0015127
CHEMBL.COMPOUND:CHEMBL2106961	ORPHANET:101952
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0011693
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0011311
CHEMBL.COMPOUND:CHEMBL2106961	ORPHANET:101998
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0005294
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0000004
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0009410
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0005386
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0005420
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0001126
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0003019
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0005240
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0005336
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0005298
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0005412
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0006875
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0002909
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0005044
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0005485
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0001155
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0005015
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0005152
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0005155
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0005550
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0009878
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0001409
CHEMBL.COMPOUND:CHEMBL389621	ORPHANET:181396
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0005041
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0012819
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0002025
CHEMBL.COMPOUND:CHEMBL389621	UMLS:C0266292
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0005084
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0007329
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0015127
CHEMBL.COMPOUND:CHEMBL389621	ORPHANET:101952
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0002331
CHEMBL.COMPOUND:CHEMBL389621	DOID:233
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0006876
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0005294
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0005338
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0001208
CHEMBL.COMPOUND:CHEMBL389621	ORPHANET:181399
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0001386
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0005386
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0013134
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0001576
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0006610
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0012203
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0004425
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0011309
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0012357
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0005154
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0008328
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0008848
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0011693
CHEMBL.COMPOUND:CHEMBL389621	MONDO:0011311
CHEMBL.COMPOUND:CHEMBL389621	ORPHANET:101998
CHEMBL.COMPOUND:CHEMBL650	MONDO:0005420
CHEMBL.COMPOUND:CHEMBL650	MONDO:0003019
CHEMBL.COMPOUND:CHEMBL650	MONDO:0005336
CHEMBL.COMPOUND:CHEMBL650	MONDO:0005298
CHEMBL.COMPOUND:CHEMBL650	MONDO:0005625
CHEMBL.COMPOUND:CHEMBL650	MONDO:0002909
CHEMBL.COMPOUND:CHEMBL650	MONDO:0005338
CHEMBL.COMPOUND:CHEMBL650	MONDO:0004966
CHEMBL.COMPOUND:CHEMBL650	MONDO:0005044
CHEMBL.COMPOUND:CHEMBL650	MONDO:0005485
CHEMBL.COMPOUND:CHEMBL650	MONDO:0001155
CHEMBL.COMPOUND:CHEMBL650	MONDO:0005380
CHEMBL.COMPOUND:CHEMBL650	MONDO:0005015
CHEMBL.COMPOUND:CHEMBL650	MONDO:0005152
CHEMBL.COMPOUND:CHEMBL650	MONDO:0001386
CHEMBL.COMPOUND:CHEMBL650	MONDO:0013134
CHEMBL.COMPOUND:CHEMBL650	MONDO:0001576
CHEMBL.COMPOUND:CHEMBL650	MONDO:0005155
CHEMBL.COMPOUND:CHEMBL650	MONDO:0005550
CHEMBL.COMPOUND:CHEMBL650	MONDO:0006610
CHEMBL.COMPOUND:CHEMBL650	MONDO:0009878
CHEMBL.COMPOUND:CHEMBL650	ORPHANET:181396
CHEMBL.COMPOUND:CHEMBL650	MONDO:0012819
CHEMBL.COMPOUND:CHEMBL650	MONDO:0002025
CHEMBL.COMPOUND:CHEMBL650	MONDO:0012357
CHEMBL.COMPOUND:CHEMBL650	MONDO:0005084
CHEMBL.COMPOUND:CHEMBL650	MONDO:0008328
CHEMBL.COMPOUND:CHEMBL650	MONDO:0016370
CHEMBL.COMPOUND:CHEMBL650	MONDO:0007329
CHEMBL.COMPOUND:CHEMBL650	MONDO:0015127
CHEMBL.COMPOUND:CHEMBL650	ORPHANET:101952
CHEMBL.COMPOUND:CHEMBL650	MONDO:0011693
CHEMBL.COMPOUND:CHEMBL650	MONDO:0011311
CHEMBL.COMPOUND:CHEMBL650	ORPHANET:101998
CHEMBL.COMPOUND:CHEMBL1398589	MONDO:0021559
CHEMBL.COMPOUND:CHEMBL1398589	MONDO:0003664
CHEMBL.COMPOUND:CHEMBL1398589	MONDO:0005154
CHEMBL.COMPOUND:CHEMBL1398589	MONDO:0009946
CHEMBL.COMPOUND:CHEMBL1398589	MONDO:0012967
CHEMBL.COMPOUND:CHEMBL1398589	ORPHANET:98363
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0004979
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0000467
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0004978
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0001612
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0005264
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0005468
CHEMBL.COMPOUND:CHEMBL3989695	UMLS:C0155728
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0001823
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0005044
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0005002
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0001370
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0005852
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0001386
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0000468
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0005904
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0011805
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0024523
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0013902
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0012607
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0011751
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0012771
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0007194
CHEMBL.COMPOUND:CHEMBL3989695	ORPHANET:101998
CHEMBL.COMPOUND:CHEMBL3989695	MONDO:0012067
CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0005240
CHEMBL.COMPOUND:CHEMBL4299247	DOID:233
CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0006876
CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0005294
CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0006875
CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0005338
CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0000004
CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0005015
CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0005386
CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0004900
CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0009688
CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0013134
CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0001576
CHEMBL.COMPOUND:CHEMBL4299247	ORPHANET:68402
CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0006610
CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0009410
CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0012819
CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0012357
CHEMBL.COMPOUND:CHEMBL4299247	UMLS:C0266292
CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0008328
CHEMBL.COMPOUND:CHEMBL4299247	ORPHANET:101952
CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0011693
CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0011311
CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0002331
CHEMBL.COMPOUND:CHEMBL4299247	MONDO:0021095
CHEMBL.COMPOUND:CHEMBL194126	MONDO:0005240
CHEMBL.COMPOUND:CHEMBL194126	DOID:233
CHEMBL.COMPOUND:CHEMBL194126	MONDO:0006876
CHEMBL.COMPOUND:CHEMBL194126	MONDO:0006875
CHEMBL.COMPOUND:CHEMBL194126	MONDO:0005338
CHEMBL.COMPOUND:CHEMBL194126	MONDO:0005015
CHEMBL.COMPOUND:CHEMBL194126	MONDO:0004900
CHEMBL.COMPOUND:CHEMBL194126	MONDO:0009688
CHEMBL.COMPOUND:CHEMBL194126	MONDO:0013134
CHEMBL.COMPOUND:CHEMBL194126	ORPHANET:68402
CHEMBL.COMPOUND:CHEMBL194126	MONDO:0012819
CHEMBL.COMPOUND:CHEMBL194126	MONDO:0012357
CHEMBL.COMPOUND:CHEMBL194126	UMLS:C0266292
CHEMBL.COMPOUND:CHEMBL194126	MONDO:0008328
CHEMBL.COMPOUND:CHEMBL194126	ORPHANET:101952
CHEMBL.COMPOUND:CHEMBL194126	MONDO:0011693
CHEMBL.COMPOUND:CHEMBL194126	MONDO:0011311
CHEMBL.COMPOUND:CHEMBL194126	MONDO:0002331
CHEMBL.COMPOUND:CHEMBL194126	MONDO:0021095
CHEMBL.COMPOUND:CHEMBL1202	MONDO:0001824
CHEMBL.COMPOUND:CHEMBL1202	MONDO:0003620
CHEMBL.COMPOUND:CHEMBL1202	MONDO:0002331
CHEMBL.COMPOUND:CHEMBL1202	MONDO:0003019
CHEMBL.COMPOUND:CHEMBL1202	MONDO:0001386
CHEMBL.COMPOUND:CHEMBL1202	MONDO:0005240
CHEMBL.COMPOUND:CHEMBL1202	MONDO:0009688
CHEMBL.COMPOUND:CHEMBL1202	MONDO:0005244
CHEMBL.COMPOUND:CHEMBL1202	MONDO:0005478
CHEMBL.COMPOUND:CHEMBL1202	ORPHANET:98496
CHEMBL.COMPOUND:CHEMBL1202	ORPHANET:101998
CHEMBL.COMPOUND:CHEMBL1202	MONDO:0002442
CHEMBL.COMPOUND:CHEMBL1202	UMLS:C0266292
CHEMBL.COMPOUND:CHEMBL1200729	MONDO:0005240
CHEMBL.COMPOUND:CHEMBL1200729	MONDO:0002280
CHEMBL.COMPOUND:CHEMBL1200729	MONDO:0001609
CHEMBL.COMPOUND:CHEMBL1200729	MONDO:0100244
CHEMBL.COMPOUND:CHEMBL1200729	MONDO:0002049
CHEMBL.COMPOUND:CHEMBL1200729	MONDO:0001824
CHEMBL.COMPOUND:CHEMBL1200729	MONDO:0005885
CHEMBL.COMPOUND:CHEMBL1200729	MONDO:0010743
CHEMBL.COMPOUND:CHEMBL1200729	ORPHANET:108997
CHEMBL.COMPOUND:CHEMBL1200729	MONDO:0003620
CHEMBL.COMPOUND:CHEMBL1200729	MONDO:0005154
CHEMBL.COMPOUND:CHEMBL1200729	UMLS:C0266292
CHEMBL.COMPOUND:CHEMBL1200729	MONDO:0010480
CHEMBL.COMPOUND:CHEMBL1200729	UMLS:C0542035
CHEMBL.COMPOUND:CHEMBL1200729	MONDO:0005244
CHEMBL.COMPOUND:CHEMBL1200729	MONDO:0015909
CHEMBL.COMPOUND:CHEMBL1200729	MONDO:0010308
CHEMBL.COMPOUND:CHEMBL1200729	ORPHANET:98496
CHEMBL.COMPOUND:CHEMBL1200729	MONDO:0012775
CHEMBL.COMPOUND:CHEMBL1200729	MONDO:0012197
CHEMBL.COMPOUND:CHEMBL1200729	MONDO:0002331
CHEMBL.COMPOUND:CHEMBL1200729	MONDO:0008555
CHEMBL.COMPOUND:CHEMBL1200729	MONDO:0010120
CHEMBL.COMPOUND:CHEMBL1200729	MONDO:0044316
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0005393
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0100192
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0003019
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0005240
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0001531
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0001208
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0007008
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0005015
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0001386
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0014340
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0002243
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0001824
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0000468
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0004981
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0013146
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0012737
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0005560
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0003620
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0012819
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0005154
CHEMBL.COMPOUND:CHEMBL1201071	UMLS:C0266292
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0002462
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0005244
CHEMBL.COMPOUND:CHEMBL1201071	ORPHANET:248308
CHEMBL.COMPOUND:CHEMBL1201071	ORPHANET:98496
CHEMBL.COMPOUND:CHEMBL1201071	ORPHANET:101952
CHEMBL.COMPOUND:CHEMBL1201071	ORPHANET:98429
CHEMBL.COMPOUND:CHEMBL1201071	MONDO:0002331
CHEMBL.COMPOUND:CHEMBL1201071	ORPHANET:101998
CHEMBL.COMPOUND:CHEMBL4297088	MONDO:0002021
CHEMBL.COMPOUND:CHEMBL4297088	MONDO:0005076
CHEMBL.COMPOUND:CHEMBL4297088	MONDO:0008226
CHEMBL.COMPOUND:CHEMBL4297088	MONDO:0002635
CHEMBL.COMPOUND:CHEMBL4297088	MONDO:0005593
CHEMBL.COMPOUND:CHEMBL1201041	MONDO:0002331
CHEMBL.COMPOUND:CHEMBL1201041	MONDO:0005240
CHEMBL.COMPOUND:CHEMBL1201041	UMLS:C0266292
CHEMBL.COMPOUND:CHEMBL134342	MONDO:0005154
CHEMBL.COMPOUND:CHEMBL134342	MONDO:0005468
CHEMBL.COMPOUND:CHEMBL134342	MONDO:0001751
CHEMBL.COMPOUND:CHEMBL1411731	MONDO:0002331
CHEMBL.COMPOUND:CHEMBL1411731	MONDO:0005240
CHEMBL.COMPOUND:CHEMBL1411731	UMLS:C0266292
