source	target
CHEMBL.COMPOUND:CHEMBL160	MONDO:0008383
CHEMBL.COMPOUND:CHEMBL1201728	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL1201572	MONDO:0006572
CHEMBL.COMPOUND:CHEMBL1616	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL1098	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL134	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL1200485	MONDO:0005055
CHEMBL.COMPOUND:CHEMBL85	MONDO:0004975
CHEMBL.COMPOUND:CHEMBL85	MONDO:0001627
CHEMBL.COMPOUND:CHEMBL1112	MONDO:0005090
CHEMBL.COMPOUND:CHEMBL1112	MONDO:0005487
CHEMBL.COMPOUND:CHEMBL1112	MONDO:0004985
CHEMBL.COMPOUND:CHEMBL352705	MONDO:0005233
CHEMBL.COMPOUND:CHEMBL11359	MONDO:0005233
CHEMBL.COMPOUND:CHEMBL1487	MONDO:0004979
CHEMBL.COMPOUND:CHEMBL622	MONDO:0009693
CHEMBL.COMPOUND:CHEMBL351042	MONDO:0005180
CHEMBL.COMPOUND:CHEMBL220492	MONDO:0005180
CHEMBL.COMPOUND:CHEMBL1643	MONDO:0005354
CHEMBL.COMPOUND:CHEMBL2107429	MONDO:0008383
CHEMBL.COMPOUND:CHEMBL650	MONDO:0008383
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0008383
CHEMBL.COMPOUND:CHEMBL1201580	MONDO:0008383
CHEMBL.COMPOUND:CHEMBL1201576	MONDO:0008383
CHEMBL.COMPOUND:CHEMBL1201572	MONDO:0008383
CHEMBL.COMPOUND:CHEMBL1400561	MONDO:0008114
CHEMBL.COMPOUND:CHEMBL1709	MONDO:0008114
CHEMBL.COMPOUND:CHEMBL1083993	MONDO:0004981
CHEMBL.COMPOUND:CHEMBL771	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL494	MONDO:0001999
CHEMBL.COMPOUND:CHEMBL957	MONDO:0001999
CHEMBL.COMPOUND:CHEMBL503	MONDO:0008383
CHEMBL.COMPOUND:CHEMBL1200955	MONDO:0009693
CHEMBL.COMPOUND:CHEMBL160	MONDO:0009693
CHEMBL.COMPOUND:CHEMBL1567	MONDO:0005191
CHEMBL.COMPOUND:CHEMBL810	MONDO:0005191
CHEMBL.COMPOUND:CHEMBL1201562	MONDO:0005011
CHEMBL.COMPOUND:CHEMBL219916	MONDO:0005180
CHEMBL.COMPOUND:CHEMBL219916	UMLS:C0085649
CHEMBL.COMPOUND:CHEMBL1773	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL118	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL2109128	MONDO:0005068
CHEMBL.COMPOUND:CHEMBL635	MONDO:0010679
CHEMBL.COMPOUND:CHEMBL1201580	MONDO:0019338
CHEMBL.COMPOUND:CHEMBL4079877	MONDO:0002277
CHEMBL.COMPOUND:CHEMBL1200955	MONDO:0002277
CHEMBL.COMPOUND:CHEMBL635	MONDO:0002277
CHEMBL.COMPOUND:CHEMBL413	MONDO:0002277
CHEMBL.COMPOUND:CHEMBL269732	MONDO:0002277
CHEMBL.COMPOUND:CHEMBL1200890	MONDO:0005178
CHEMBL.COMPOUND:CHEMBL560511	MONDO:0005178
CHEMBL.COMPOUND:CHEMBL635	DOID:0080909
CHEMBL.COMPOUND:CHEMBL3545252	DOID:0080909
CHEMBL.COMPOUND:CHEMBL3188993	MONDO:0001627
CHEMBL.COMPOUND:CHEMBL2105613	MONDO:0001627
CHEMBL.COMPOUND:CHEMBL454494	MONDO:0005446
CHEMBL.COMPOUND:CHEMBL1200689	MONDO:0005446
CHEMBL.COMPOUND:CHEMBL563	MONDO:0001627
CHEMBL.COMPOUND:CHEMBL32	MONDO:0005072
CHEMBL.COMPOUND:CHEMBL1201583	MONDO:0011719
CHEMBL.COMPOUND:CHEMBL650	MONDO:0004979
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0004979
CHEMBL.COMPOUND:CHEMBL1567	MONDO:0005086
CHEMBL.COMPOUND:CHEMBL1697788	MONDO:0006651
CHEMBL.COMPOUND:CHEMBL843	MONDO:0004975
CHEMBL.COMPOUND:CHEMBL1059	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL2105282	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL189	MONDO:0005009
CHEMBL.COMPOUND:CHEMBL1200418	MONDO:0005009
CHEMBL.COMPOUND:CHEMBL580	MONDO:0002125
CHEMBL.COMPOUND:CHEMBL1451	MONDO:0003014
CHEMBL.COMPOUND:CHEMBL467	MONDO:0001999
CHEMBL.COMPOUND:CHEMBL1079742	MONDO:0005233
CHEMBL.COMPOUND:CHEMBL1201583	MONDO:0005233
CHEMBL.COMPOUND:CHEMBL651	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL1059	MONDO:0005609
CHEMBL.COMPOUND:CHEMBL1059	MONDO:0041052
CHEMBL.COMPOUND:CHEMBL1200955	MONDO:0015909
CHEMBL.COMPOUND:CHEMBL2109128	MONDO:0015909
CHEMBL.COMPOUND:CHEMBL88	MONDO:0015909
CHEMBL.COMPOUND:CHEMBL160	MONDO:0015909
CHEMBL.COMPOUND:CHEMBL1448187	MONDO:0005083
CHEMBL.COMPOUND:CHEMBL2105613	MONDO:0005105
CHEMBL.COMPOUND:CHEMBL11359	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL1377	MONDO:0005136
CHEMBL.COMPOUND:CHEMBL36	MONDO:0005136
CHEMBL.COMPOUND:CHEMBL1539	MONDO:0005136
CHEMBL.COMPOUND:CHEMBL1043	MONDO:0005136
CHEMBL.COMPOUND:CHEMBL635	MONDO:0011508
CHEMBL.COMPOUND:CHEMBL1530	MONDO:0011508
CHEMBL.COMPOUND:CHEMBL88	MONDO:0011508
CHEMBL.COMPOUND:CHEMBL480	MONDO:0004979
CHEMBL.COMPOUND:CHEMBL1201863	MONDO:0004979
CHEMBL.COMPOUND:CHEMBL580	MONDO:0005090
CHEMBL.COMPOUND:CHEMBL296306	MONDO:0001711
CHEMBL.COMPOUND:CHEMBL1617	MONDO:0001711
CHEMBL.COMPOUND:CHEMBL1201577	MONDO:0009693
CHEMBL.COMPOUND:CHEMBL1201472	MONDO:0005009
CHEMBL.COMPOUND:CHEMBL1059	MONDO:0001386
CHEMBL.COMPOUND:CHEMBL1567	MONDO:0011719
CHEMBL.COMPOUND:CHEMBL269732	MONDO:0005354
CHEMBL.COMPOUND:CHEMBL160	MONDO:0005354
CHEMBL.COMPOUND:CHEMBL810	MONDO:0018177
CHEMBL.COMPOUND:CHEMBL1400561	MONDO:0001386
CHEMBL.COMPOUND:CHEMBL563	MONDO:0004975
CHEMBL.COMPOUND:CHEMBL105	MONDO:0001187
CHEMBL.COMPOUND:CHEMBL1083385	MONDO:0002277
CHEMBL.COMPOUND:CHEMBL1567	MONDO:0020311
CHEMBL.COMPOUND:CHEMBL1567	MONDO:0020334
CHEMBL.COMPOUND:CHEMBL1200881	MONDO:0011438
CHEMBL.COMPOUND:CHEMBL1201581	MONDO:0008383
CHEMBL.COMPOUND:CHEMBL1138	MONDO:0005015
CHEMBL.COMPOUND:CHEMBL1064	MONDO:0005015
CHEMBL.COMPOUND:CHEMBL3188993	MONDO:0005090
CHEMBL.COMPOUND:CHEMBL12952	MONDO:0005178
CHEMBL.COMPOUND:CHEMBL4297919	MONDO:0002009
CHEMBL.COMPOUND:CHEMBL2146126	MONDO:0002009
CHEMBL.COMPOUND:CHEMBL1773	MONDO:0005096
CHEMBL.COMPOUND:CHEMBL11359	MONDO:0005096
CHEMBL.COMPOUND:CHEMBL3545252	MONDO:0005096
CHEMBL.COMPOUND:CHEMBL1200337	MONDO:0000745
CHEMBL.COMPOUND:CHEMBL1740	MONDO:0000745
CHEMBL.COMPOUND:CHEMBL1200337	MONDO:0000190
CHEMBL.COMPOUND:CHEMBL1740	MONDO:0000190
CHEMBL.COMPOUND:CHEMBL1201823	MONDO:0005011
CHEMBL.COMPOUND:CHEMBL1489	MONDO:0009693
CHEMBL.COMPOUND:CHEMBL1444	MONDO:0005058
CHEMBL.COMPOUND:CHEMBL320876	MONDO:0005233
CHEMBL.COMPOUND:CHEMBL1200485	MONDO:0005233
CHEMBL.COMPOUND:CHEMBL4079877	MONDO:0005086
CHEMBL.COMPOUND:CHEMBL413	MONDO:0005086
CHEMBL.COMPOUND:CHEMBL1169	MONDO:0005011
CHEMBL.COMPOUND:CHEMBL650	MONDO:0005301
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0005301
CHEMBL.COMPOUND:CHEMBL730	MONDO:0004982
CHEMBL.COMPOUND:CHEMBL1161	MONDO:0005961
CHEMBL.COMPOUND:CHEMBL2105950	MONDO:0005961
CHEMBL.COMPOUND:CHEMBL1003	MONDO:0005961
CHEMBL.COMPOUND:CHEMBL650	MONDO:0009688
CHEMBL.COMPOUND:CHEMBL88	MONDO:0009688
CHEMBL.COMPOUND:CHEMBL571	MONDO:0002471
CHEMBL.COMPOUND:CHEMBL1628385	MONDO:0005083
CHEMBL.COMPOUND:CHEMBL1200955	MONDO:0007915
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0007915
CHEMBL.COMPOUND:CHEMBL635	MONDO:0007915
CHEMBL.COMPOUND:CHEMBL1201823	MONDO:0007915
CHEMBL.COMPOUND:CHEMBL1200969	MONDO:0010811
CHEMBL.COMPOUND:CHEMBL1567	MONDO:0005233
CHEMBL.COMPOUND:CHEMBL1399	MONDO:0011122
CHEMBL.COMPOUND:CHEMBL1201587	MONDO:0000430
CHEMBL.COMPOUND:CHEMBL1489	MONDO:0005096
CHEMBL.COMPOUND:CHEMBL1707	MONDO:0001673
CHEMBL.COMPOUND:CHEMBL3545368	MONDO:0009693
CHEMBL.COMPOUND:CHEMBL1737	MONDO:0002679
CHEMBL.COMPOUND:CHEMBL134	MONDO:0005301
CHEMBL.COMPOUND:CHEMBL3182554	MONDO:0008233
CHEMBL.COMPOUND:CHEMBL25	MONDO:0005301
CHEMBL.COMPOUND:CHEMBL973	MONDO:0008383
CHEMBL.COMPOUND:CHEMBL558598	MONDO:0005148
CHEMBL.COMPOUND:CHEMBL352705	MONDO:0018177
CHEMBL.COMPOUND:CHEMBL58323	MONDO:0005178
CHEMBL.COMPOUND:CHEMBL2107429	MONDO:0005086
CHEMBL.COMPOUND:CHEMBL3188993	MONDO:0004985
CHEMBL.COMPOUND:CHEMBL1200781	MONDO:0002050
CHEMBL.COMPOUND:CHEMBL545131	MONDO:0002050
CHEMBL.COMPOUND:CHEMBL1201258	MONDO:0005086
CHEMBL.COMPOUND:CHEMBL1201583	MONDO:0005086
CHEMBL.COMPOUND:CHEMBL1714	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL3545368	DOID:0080909
CHEMBL.COMPOUND:CHEMBL25	MONDO:0005068
CHEMBL.COMPOUND:CHEMBL1613544	MONDO:0001627
CHEMBL.COMPOUND:CHEMBL140000	MONDO:0005233
CHEMBL.COMPOUND:CHEMBL635	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL1489	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL2109128	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL3545252	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL3785780	MONDO:0007915
CHEMBL.COMPOUND:CHEMBL1201777	MONDO:0001830
CHEMBL.COMPOUND:CHEMBL1201581	MONDO:0004728
CHEMBL.COMPOUND:CHEMBL1201581	MONDO:0005266
CHEMBL.COMPOUND:CHEMBL4079877	MONDO:0018177
CHEMBL.COMPOUND:CHEMBL413	MONDO:0018177
CHEMBL.COMPOUND:CHEMBL1200656	MONDO:0033821
CHEMBL.COMPOUND:CHEMBL1201724	MONDO:0033821
CHEMBL.COMPOUND:CHEMBL2108139	MONDO:0033821
CHEMBL.COMPOUND:CHEMBL472	MONDO:0005015
CHEMBL.COMPOUND:CHEMBL1715	MONDO:0005015
CHEMBL.COMPOUND:CHEMBL421	MONDO:0008383
CHEMBL.COMPOUND:CHEMBL76	MONDO:0008383
CHEMBL.COMPOUND:CHEMBL3989857	MONDO:0004979
CHEMBL.COMPOUND:CHEMBL1201496	MONDO:0004979
CHEMBL.COMPOUND:CHEMBL139	MONDO:0004795
CHEMBL.COMPOUND:CHEMBL1201167	MONDO:0001386
CHEMBL.COMPOUND:CHEMBL1042	MONDO:0008159
CHEMBL.COMPOUND:CHEMBL1200539	MONDO:0008159
CHEMBL.COMPOUND:CHEMBL820	MONDO:0011996
CHEMBL.COMPOUND:CHEMBL571	MONDO:0005178
CHEMBL.COMPOUND:CHEMBL547	MONDO:0005072
CHEMBL.COMPOUND:CHEMBL1201566	MONDO:0005009
CHEMBL.COMPOUND:CHEMBL3785780	MONDO:0005101
CHEMBL.COMPOUND:CHEMBL1201581	MONDO:0005101
CHEMBL.COMPOUND:CHEMBL848	MONDO:0009693
CHEMBL.COMPOUND:CHEMBL1421	MONDO:0001394
CHEMBL.COMPOUND:CHEMBL320876	MONDO:0005072
CHEMBL.COMPOUND:CHEMBL1351	MONDO:0005072
CHEMBL.COMPOUND:CHEMBL145615	MONDO:0008114
CHEMBL.COMPOUND:CHEMBL34259	MONDO:0007915
CHEMBL.COMPOUND:CHEMBL650	MONDO:0007915
CHEMBL.COMPOUND:CHEMBL1200644	MONDO:0008559
CHEMBL.COMPOUND:CHEMBL1715	MONDO:0005148
CHEMBL.COMPOUND:CHEMBL558598	MONDO:0005090
CHEMBL.COMPOUND:CHEMBL558598	MONDO:0005487
CHEMBL.COMPOUND:CHEMBL513	MONDO:0018177
CHEMBL.COMPOUND:CHEMBL1201536	MESH:D020250
CHEMBL.COMPOUND:CHEMBL650	MONDO:0006500
CHEMBL.COMPOUND:CHEMBL2106961	MONDO:0006500
CHEMBL.COMPOUND:CHEMBL635	MONDO:0006500
CHEMBL.COMPOUND:CHEMBL501867	MONDO:0006500
CHEMBL.COMPOUND:CHEMBL1200485	MONDO:0005086
CHEMBL.COMPOUND:CHEMBL1200470	MONDO:0005542
CHEMBL.COMPOUND:CHEMBL1083385	MONDO:0005542
CHEMBL.COMPOUND:CHEMBL25	MONDO:0005542
CHEMBL.COMPOUND:CHEMBL1200470	MONDO:0005068
CHEMBL.COMPOUND:CHEMBL1083385	MONDO:0005068
CHEMBL.COMPOUND:CHEMBL1421	MONDO:0009693
CHEMBL.COMPOUND:CHEMBL1201129	MONDO:0005086
CHEMBL.COMPOUND:CHEMBL220492	MONDO:0001386
CHEMBL.COMPOUND:CHEMBL1200418	MONDO:0008542
CHEMBL.COMPOUND:CHEMBL1200689	MONDO:0004781
CHEMBL.COMPOUND:CHEMBL320876	MONDO:0012817
CHEMBL.COMPOUND:CHEMBL64	MONDO:0006052
CHEMBL.COMPOUND:CHEMBL352705	MONDO:0005096
